text_id	text	task_1	task_2
hasoc_de_99	@lawyerberlin @Lebensformation ich nenne jeden einen Barbaren, der aus religiösem Fanatismus Musikinstrumente zerstört. Wobei Barbar noch sehr milde ist.    VOR ALLEM DIE VOLLIDIOTEN, DIE ORGELN ZERSTÖREN!!     Und überhaupt Kirchenzerstörer!	HOF	OFFN
hasoc_de_100	Wann verklagt man solche Sitzungsleiterinnen nicht vor den Verfassungsgericht. Die Missbrauchen ihr Amt aufs schändlichste.                    https://t.co/urJDiqXgJj	NOT	NONE
hasoc_de_101	Ur-Großvater im Krieg gedient!  Großvater im Krieg gedient!  Vater und Schwiegervater im Krieg gedient. Teilweise viele Jahre in Gefangenschaft.     Für was?!   DAFÜR🤔...❓❗️:    ⁦@Mundaufmachen⁩  ⁦@AfD⁩   #UnserLandUnsereKultur https://t.co/RhIBXhXIfD	NOT	NONE
hasoc_de_102	@rpo_kultur Ich hab zwar nie TKKG gehört, aber jetzt dreht die Welt endgültig durch. Erst war Pippi Langstrumpf ein Problem, jetzt TKKG ... was kommt als nächstes? Gebrüder Löwenherz? Unendliche Geschichte? Michel aus Lönneberga? Hänsel und Gretel? Oder Asterix und Obelix? Es reicht!	NOT	NONE
hasoc_de_103	@rpo_kultur Welch Schwachsinn, nicht zu fassen.   1. TKKG war nie 'problematisch'.  2. Wer das behauptet, ist in dieser Zeit nicht aufgewachsen oder paranoid.   3. Ich distanziere mich nicht davon.  4. Ich wähle AfD, zu der auch hier eine egtl. unmögliche Verbindung hergestellt wird.  Lächerlich.	NOT	NONE
hasoc_de_104	@SaschaUlbrich @Mundaufmachen @AfD ➡️super, gut gemacht❗️auf jeden Fall „retweeten“❗️	NOT	NONE
hasoc_de_105	@SaschaUlbrich @symptompanik @Mundaufmachen @AfD Man kann wirklich nur verzweifeln. Warum haben die Politiker das zugelassen? Warum haben wir das zugelassen. Fck Islam. Ich will diesen Rotz aus meinem Land haben. Zurück in das Mittelalter mit euch.	HOF	HATE
hasoc_de_106	https://t.co/M877hN16hQ	NOT	NONE
hasoc_de_107	Interessanter Artikel aus 2014.    'Unsere Klimaschutz- und Energiepolitik wird zur Hauptgefahr für die biologische Vielfalt.' Heute, 5 Jahre später, halten wir am Ausbau fest und verschließen weiterhin die Augen vor den Auswirkungen...    #AfD wählen!    https://t.co/Ra1Rw0KDfu	NOT	NONE
hasoc_de_108	@Sigrid_aktiv Ich staune immer darüber, dass die Grünen keinen Zusammenhang zwischen Bevölkerungsexplosion und Klimazerstörung sehen. Allein die 2 Millionen Migraten, die Wohnung, Auto und Arbeit brauchen, werden wieder ein gewaltiges Stück Grüngürtel in Deutschland zerstören.	NOT	NONE
hasoc_de_109	https://t.co/UhIeEpklnA	NOT	NONE
hasoc_de_110	Schweres #Unwetter am frühen Abend in #München und Umland.  Viele Sachschäden durch #Hagel. 2 Menschen leicht verletzt. Kommt gut nach Hause, falls ihr noch unterwegs seid.    https://t.co/RXhYQuAVta	NOT	NONE
hasoc_de_111	😂😂😂😂😂 Herrlich https://t.co/bCwKGjCOmp	NOT	NONE
hasoc_de_112	👍🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣ich kann nicht mehr https://t.co/IfEosfU6Vo	NOT	NONE
hasoc_de_113	@convalaria1 @Wirklichkeit123 @Tschonka Es wurde nicht verschärft, sondern immer ernster, genauer und buchstäblicher genommen. 'Mein Kampf' auf den Index gesetzt zu haben, aber den Koran nicht, ist die größte zivilisatorische Fehlleistung der Bundesrepublik Deutschland. https://t.co/9QStNJAWkp	NOT	NONE
hasoc_de_114	Hauptsache @Die_Gruenen haben mal wieder hyperventiliert und Verbote gefordert. Sie können wieder runterkommen, Frau @GoeringEckardt.  'Nach Recherchen werden rund 99% der Retouren bei Amazon in irgendeiner Form wieder in den Warenkreislauf zurückgeführt.'  https://t.co/cmWzG6XYhx	NOT	NONE
hasoc_de_115	@JoanaCotar @Notabaris @Die_Gruenen @GoeringEckardt Die meisten Grünen wären zu dumm, eine Würstchenbude erfolgreich zu betreiben. Aber sie wissen natürlich genau, was Konzerne zu tun haben. Der Standort Deutschland wird scheibchenweise ruiniert.	HOF	OFFN
hasoc_de_116	@JoanaCotar @Die_Gruenen @GoeringEckardt Alles Ablenkung von der Flüchtlingskrise und der Masseneinwanderung.	NOT	NONE
hasoc_de_117	Von was träumt die Nachts? Ist ihr nicht bewußt, das Amazon ein Gigant ist und sie nur eine kleine dumme GRÜNE? Größenwahn ist ihr Metier!  Katrin Göring-Eckardt: Mit Drei-Punkte-Plan - Grüne wollen Amazon Waren-Vernichtung verbieten https://t.co/R5LfUTOJJd via @focusonline	HOF	OFFN
hasoc_de_118	Welche Botschaft sendet Herr #Maas eigentlich an das deutsche, christlich geprägte Volk, wenn seine Aussagen zu religiösen Festen der Muslime deutlich anders wirken als sein „#froheWeinachten und Danke für die Zusammenarbeit“ im Dezember (zu #Ostern nichts)? https://t.co/8xc6MNdBMm	NOT	NONE
hasoc_de_119	Religion des Friedens: Beliebter syrischer Imam ruft in #Basel zum Krieg gegen Ungläubige auf!  https://t.co/EaOvbcYwZM #Schweiz	NOT	NONE
hasoc_de_120	Irrer Angriff auf die #Meinungsfreiheit aus Werte-Deutschland: Merkel-Nachfolgerin Kramp-Karrenbauer fordert #Klarnamenpflicht, weil sie wissen möchte, 'was ihr so denkt'!  https://t.co/xN5JjQhW4Q @akk	NOT	NONE
hasoc_de_121	Köstlich: Die Zehn Gebote der Ökoreligion!  😂  Alle Gebote kann man hier lernen und einstudieren: https://t.co/V1Su8TWsrg #greta #FFF  via/ @Achgut_com https://t.co/JaAv4quVXl	NOT	NONE
hasoc_de_122	So eine 'mutige' Berichterstattung (#Pfingsten = Drogentrip) würde ich mir mal wünschen, wenn sich weltweit Millionen Bärtige mit dem Gesicht zu Boden Richtung #Mekka werfen.  Na, wie wär's, @ZDFinfo? https://t.co/L3lhycmkU6	NOT	NONE
hasoc_de_123	Unfassbares Hass-Verbrechen in #Chemnitz: Am Tag des islamischen #Zuckerfest wollen Rechtsextreme™ ein Ferkel grillen!  https://t.co/HWHuoc4Fk4	NOT	NONE
hasoc_de_124	Sex-Attacke im Wohnheim für minderjährige #Flüchtlinge in #Straubing: 14-jähriger Afrikaner bespringt Betreuerin!  https://t.co/CgsNEwGBUT	NOT	NONE
hasoc_de_125	Man muss sich einfach mal vergegenwärtigen, um was für Spinner es sich bei den Gehirngewaschenen bei #FridaysForFuture handelt: Wer oder was bringt solche Hohlbirnen hervor?  Enjoy!  😂  Ganze Doku: https://t.co/SfPZDf4vyt #FFF https://t.co/dErgc8vNY5	HOF	OFFN
hasoc_de_126	Ich bin meinen Eltern, Lehrern und -an der Uni- Professoren unendlich dankbar, dass sie mich zu kritischem Denken angeleitet haben, um bei solchen Tendenzen 'hellwach' zu sein.  Merci! https://t.co/18m9udjRWE	NOT	NONE
hasoc_de_127	Obwohl der streng gläubige Herr im #Gefährder-System der Polizei in der höchsten Risikoklasse geführt ist, hortet er munter Waffen mit Munition und Schalldämpfer.  Naja, dient wohl der Religionsausübung.  https://t.co/y6O4yObVNM	NOT	NONE
hasoc_de_128	Migranten treten jungen Österreicher zusammen!  Das Ghetto-Viertel, in dem das passiert, ist übrigens ein rot-grünes 'Vorzeigeprojekt' für modernes, nachhaltiges und zukünftiges Wohnen.  https://t.co/WFXZGYur9u #Aspern #Seestadt https://t.co/RSZQKArZNA	NOT	NONE
hasoc_de_129	😡😡😡 https://t.co/7lMlTaPd7z	NOT	NONE
hasoc_de_130	@Uwe_Junge_MdL da sich hier ja immer so viele Gute tummeln, hab ne Frage... ist das hier auch ein Rassist ??? https://t.co/O3F637bRaa	NOT	NONE
hasoc_de_131	Max Otte singt beim Hambacher Fest! Die Demonstration der Patrioten verlief ohne Zwischenfälle! https://t.co/vir2KtYSZX	NOT	NONE
hasoc_de_132	So wird in Dunkeldeutschland gehandelt...... Zahlreiche Dessau-Roßlauer hatten am Sonntag über Facebook einen eilig  veröffentlichten Fahndungsaufruf geteilt und verbreitet und auch selbst  nach dem Tatverdächtigen gesucht und den Nigerer gestellt. https://t.co/9MJGs8PeTK	NOT	NONE
hasoc_de_133	@baerbeli04 @AndreaG799 Ein Hoch auf die Bürger von Roßlau ♥️	NOT	NONE
hasoc_de_134	@baerbeli04 @bernd471 Ich bin selbst aus dem Westen, aber davon können sich die gehirngewaschenen Weichbirnen mal eine Scheibe abschneiden.	HOF	OFFN
hasoc_de_135	Die Fakten zum Gästehaus der #Bundesregierung Schloss #Meseberg   - In 1461 Tagen nur an 32 Tagen genutzt   - In 1461 Tagen Unterhaltskosten von 4,7 Millionen  - In 1461 Tagen Objektschutzkosten 15,4 Millionen   - Kosten in 3 Jahren etwa 20 Millionen Euro     https://t.co/ZXHeDmN4tJ	NOT	NONE
hasoc_de_136	Als Fälscher gilt ein 37-jähriger Iraker aus Ludwigsburg, der ebenfalls in dem Ford Mondeo saß, gesteuert von einem 34-jährigen Iraker aus Hamm/Westfalen. Das Trio wurde angezeigt und auf freien Fuß gesetzt.    Einer macht die Theorie für alle    https://t.co/vOPUVPKmau	NOT	NONE
hasoc_de_137	Nun werden Zweifel geäußert, ob die nach außen semi-anarchische Bewegung #FridaysForFuture nicht doch gesteuert ist.  https://t.co/y7IVokhCx9	NOT	NONE
hasoc_de_138	Nigerianer vergewaltigt 9-jähriges Mädchen in #Roßlau.  Geschockte Bürger werden als Nazis diffamiert.  https://t.co/eqCMH7oo2d	NOT	NONE
hasoc_de_139	Die Strafanzeige der Kölner Polizei zu einem nächtlichen Einsatz in Widdersdorf umfasst inzwischen einige Seiten.Nachbarn hatten sich wegen Ruhestörung beschwert.Die Polizei rückte schließlich mit 20 Beamten an und legte einen ZDF-Reporter in Handschellen.  https://t.co/l1lKLkgs5B	NOT	NONE
hasoc_de_140	#Teilen #Teilen #Teilen     Bundesweit starten Migranten, Juden und Homosexuelle einen Gegenprotest. Zuvor hatte 'Hollywood' dazu aufgerufen den #AfD🇩🇪❤ OB-Kandidaten für Görlitz nicht zu wählen.  Sebastian Wippel🇩🇪    #GörlitzistschlauGörlitzwähltblau  @SebastianWippel 🇩🇪 https://t.co/myHBFIMKwD	NOT	NONE
hasoc_de_141	'Doppel-Vergewaltigung' in #Düsseldorf: 51-Jährige wird im Hofgarten von zwei Nordafrikanern vergewaltigt!  https://t.co/a28EXGHcXv	NOT	NONE
hasoc_de_142	#Deutschland 2019: Vor der #EU-Wahl häufen sich die Übergriffe gegen die #AfD. #Linksextremisten beschmieren das Haus eines AfD-Politikers in #Stade. Mitschuld an dieser Pogromstimmung tragen auch die Altparteien, #MSM und #ÖR. Man fühlt sich in unseligste Zeiten zurückversetzt. https://t.co/M45LEUineK	NOT	NONE
hasoc_de_143	Im französischen #Trélazé bei Angers terrorisieren frustrierte, afrikanische und arabischen #Migranten-Gangs ihre Mitbürger. 😨 #Europawahl2019 #Macron https://t.co/Ntcj6VRoR0	NOT	NONE
hasoc_de_144	#Sexualität ist ein Knast! Was für einen Blödsinn diese #Gender-#GaGa ablassen. Und dafür gibt es mittlerweile ca. 60 Professuren in #Deutschland. Wir fahren die #Wissenschaftsnation sowas von vor die Wand! https://t.co/tHSiLPEK5C	NOT	NONE
hasoc_de_145	Da haben die #Linken und #Gutmenschen die sprichwörtlich nächste 'Sau die sie durchs Dorf treiben können' Weil #Toto von #TotoUndHarry seine freie Meinung äußerte, die den #Linken mal wieder nicht passt, wird er an den Pranger gestellt! https://t.co/EirbUUHjU0	NOT	NONE
hasoc_de_146	Beim @ZDF bei #Frontal21 mogelte sich #Kopftuch Journalistin Nemi El-Hassan wieder rekordverdächtg oft in den eigenen #ZDF Beitrag, dessen Autorin sie lediglich ist. Woran kann das nur liegen? Sie erreichen das ZDF in Mainz übrigens unter Tel 06131700 https://t.co/kP0YW7WAzA	NOT	NONE
hasoc_de_147	Kriminelle Clans haben ihre Netzwerke mittlerweile über ganz NRW gezogen: 'In jedem Zuständigkeitsbereich der 47 Polizeibehörden leben demnach Mitglieder von kriminellen Clans.' Alleine die Mitglieder eines Clans wohnen in 35 der 47 Bezirke #Clan  https://t.co/GDgIkJPpvj	NOT	NONE
hasoc_de_148	Warum der EuGH die Abschiebung schwerkrimineller Flüchtlinge und Kindervergewaltiger verbietet. So viel zum Thema Sicherheit. https://t.co/5c1G2vXN2u	NOT	NONE
hasoc_de_149	#Vetternwirtschaft: #SPD-Parteibuch wichtiger als Eignung. #Giffey lässt Leitungsposten in der #Antidiskriminierungsstelle ein Jahr unbesetzt, weil SPD-Parteigenossin abgelehnt wurde.  https://t.co/PJxA2lH3Cx	NOT	NONE
hasoc_de_150	Schweiz: 'Über 2000 Asylsuchende müssten nach Eritrea zurück. Sie tauchen aber meist in Nachbarstaaten wie Deutschland unter ...' Ausreisepflichtige erhalten in der Schweiz nur Nothilfe, d. h. keine Sozialhilfe mehr, 8 Franken / Tag und eine Unterkunft  https://t.co/8ovFXliuY9	NOT	NONE
hasoc_de_151	#Bautzen und die #Riesenaufregung ums das #Nazi-Kennzeichen: 'BZ HH 8888'.    Alle #Befürchtungen haben sich bestätigt,   der #KZ-Besitzer ist ein typischer ostdeutscher #Rechtsradikaler:  Abdullatif Hamami (39), er kam als #Flüchtling nach #Deutschland.    😂     https://t.co/0eY9w7pVMt	NOT	NONE
hasoc_de_152	#Bonn: “Hilfe, Papa!“ .. später folgten mehrere weinende Emojis” - 2015 nach D gekommene Afghane Arian G. setzt eine 19-Jährige, die er am Busbahnhof kennengelernt hat, unter Drogen und vergewaltigt mehrmals sie mit einem Cousin zusammen - 7 ¼ Jahre Haft  https://t.co/HZRg2ymQrw	NOT	NONE
hasoc_de_153	'Hundert Moscheen will die Ahmadiyya Muslim Jamaat in Deutschland bauen. Das 1989 verkündete '100 Moscheen Projekt' ist etwa zur Hälfte umgesetzt' Nun wurde der Bauantrag für eine Moschee in #Leipzig eingereicht   https://t.co/G4HQ1gzok2	NOT	NONE
hasoc_de_154	Ich lande vor Gericht, wenn ich einen falschen Tweet schreibe und Drogendealer in Berlin bekommen Verkaufsflächen ausgewiesen. Hier läuft aber mal so richtig was falsch in Deutschland.	NOT	NONE
hasoc_de_155	📢 Es gibt hier nichts zu sehen. Gehen Sie einfach Weiter. Es ist alles in bester Ordnung. Wir leben im besten Deutschland aller Zeiten. Ende der Durchsage. #Deutschland2019.#Fedidwgugl #LiebestattHass #Nohate #Toleranz     https://t.co/0BMw1EmgaY	NOT	NONE
hasoc_de_156	Willkommen, Wilkommen in meinem Land!  Du bist willkommen, hier bei uns gestrandet.  Willkommen, Wilkommen in meinem Land!  🤔🤨🤦🏼‍♂️ https://t.co/BFYlIyrpFF	NOT	NONE
hasoc_de_157	„Es gibt eine Art Vergewaltigung, die Sie haben und eine andere Art, die wir im Islam haben.“    „Vielleicht sollte ich Sie einem Afghanen geben, damit er Ihnen die Nase wegschneidet.“    Imam in Afghanistan zu einer westlichen Journalistin    #Islam #Scharia #KulturelleUnterschiede https://t.co/EXrnKTw3EI	NOT	NONE
hasoc_de_158	Vermutlich linksextreme Farbbeutel-Attacke auf meine Ordination: https://t.co/83q6l1K7Tb	NOT	NONE
hasoc_de_159	'Manche Schwulenpaare meiden offenes Auftreten in bestimmten Gegenden, etwa weil sich dort viele arabisch- und türkischstämmige Jugendliche mit homosexuellen-feindlichen Einstellungen aufhalten.'  https://t.co/XdRDXUjlGX	NOT	NONE
hasoc_de_160	#DPolGHH #Clans »Der Sozialhilfeempfänger im teuren Sportwagen steht sinnbildhaft für die Ohnmacht von #Polizei &amp; Behörden. Mittlerweile sind die Familien so mächtig, dass niemand weiss, ob der Staat sie je wieder unter Kontrolle bekommen wird.« #Remmo https://t.co/Ms20bUkT2u	NOT	NONE
hasoc_de_161	Berliner Polizei ordnet antisemitische Taten ohne Belege als rechtsextrem ein, FDPler dazu: Es sei nur eine 'kühne Behauptung, dass ein Großteil antisemitischer Taten von Rechtsextremen begangen werde', in 60% kein rechtsextremer Hintergrund feststellbar  https://t.co/xBWywaYP5P	NOT	NONE
hasoc_de_162	Diffamierendes Theaterstück einer Osnabrücker Gesamtschule „AfD erschießt Flüchtlinge und plant Vergasung ganzer Volksgruppen“ https://t.co/ZEplzn6670	NOT	NONE
hasoc_de_163	#Merkeldeutschland:  Es sterben mehr Menschen in Deutschland durch Afghanen, als Bundeswehrsoldaten in Afghanistan.    Afghanische Asylbewerber erstechen 17-Jährigen in München.    #MerkelWirkt👍   https://t.co/cgYis57CEi	NOT	NONE
hasoc_de_164	Berliner Verhältnisse: Parkmanager im Görli hat 'Vertrag' mit den afrikanischen Drogendealern: 'Da haben wir mit denen mehr oder weniger einen Vertrag, mündlich. Es werden keine Kinder und Jugendliche angesprochen, Frauen sexistisch nicht angemacht.'  https://t.co/H7XfQMskDU	NOT	NONE
hasoc_de_165	Die Busfahrer in #Brüssel fahren den Nordbahnhof nicht mehr an. #Krätze, #Tuberkulose und sogar #Malaria sollen dort unter den durchreisenden 'Flüchtlingen' grassieren. Die Polizei trägt ab sofort Mundschutz. Das Gesundheitsministerium wurde eingeschaltet. https://t.co/5UAaltQkVd https://t.co/VVaIeZtPh1	NOT	NONE
hasoc_de_166	#Muenchen Der am Karfreitag vor einer Tankstelle abgestochene 17 Jährige erlag seinen Stichverletzungen. Die beiden Tatverdächtigen Afghanischen Flüchtlinge konnten in #Paris festgenommen werden. https://t.co/66j3QLqFhi	NOT	NONE
hasoc_de_167	Libanesische Clans haben den Migrationsforscher Ralph Ghadban bedroht. Der Anlaß für die Verbreitung von Videos mit Drohbotschaften in WhatsApp-Gruppen sei ein TV-Interview, das der Islamwissenschaftler im April dem libanesischem Fernsehsender LBC gab.   https://t.co/8H3LQdUL0A	NOT	NONE
hasoc_de_168	Was soll man zu @sawsanchebli von der @spdberlin noch sagen ? Wenn sie Tweetet, warte einfach, bis sie sich selbst widerspricht 😂😂😂 Sie macht es GROSSARTIG 😂😂😂 https://t.co/MK9nQDYcJr	NOT	NONE
hasoc_de_169	Sie schweigen eisern und kommen damit davon. Und der Rechtsstaat streicht mal wieder kleinlaut die Segel. Es ist erschütternd. https://t.co/xFan3L9Z90	NOT	NONE
hasoc_de_170	Vor der brutalen Prügelattacke am HTL in #Wien #Ottakring wurde der angegriffene und mittlerweile suspendierte Lehrer systematisch von #Migranten gemobbt. 😳 #Mobbing #Schule https://t.co/R70R32grMg	NOT	NONE
hasoc_de_171	#Miesbach: Weil 10 Cent zum Bezahlen fehlen, schlägt eine Afrikanerin der Kassiererin mit dem Ellenbogen ins Gesicht, beißt eine Polizistin durch den Handschuh blutig und spuckt - die Täterin ist schon in der Vergangenheit durch Aggressivität aufgefallen  https://t.co/0AYzQcLYRN	NOT	NONE
hasoc_de_172	Wer als Kickboxer ein am Boden liegendes, wehrloses Opfer mit einem gezielten Tritt gegen den Kopf tötet, ist also weder Mörder noch Totschläger?? Er bekommt Top-Anwälte zur Seite und genießt den totalen Schutz des Rechtsstaats. Totprügler Muharrem C. (28) https://t.co/QxLrYWRU7w	NOT	NONE
hasoc_de_173	Lesbisches Paar wird in #London einem Bus verprügelt.  @annewill findet das 'schlimm'. Komisch, dass sie weder über Täter noch über schlimmeren Fall aus D informiert: #Celle: Lesbische Frau wird von Schwarzafrikaner  niedergestochen, weil sie ihn abwies.  https://t.co/ajb5KLD1fy https://t.co/moLfV6xCbU	NOT	NONE
hasoc_de_174	Frohe #Pfingsten an alle! Möge sich der (Heilige) Geist auch über Linksgrüne ausschütten! 😇 https://t.co/CNWZU2uETz	NOT	NONE
hasoc_de_175	Die ganzen naiven Bessermenschen und 'refugee' welcome Schreier mit Migrationshintergrund sollten in ihren Heimatländern verkünden, dass man unbegrenzt Migranten aufnehmen sollte. Bitte lasst mein Heimatland, was auch das meiner Vorfahren ist, in Ruhe!  #HauAbGesetz	NOT	NONE
hasoc_de_176	Krass. Linksextreme wollen sich selbst abschaffen. https://t.co/cVj3NHQhlI	NOT	NONE
hasoc_de_177	Wenn ich ein Wort nicht mehr hören kann, so ist das #Fachkräfte. Bestes Synonym dafür, wie Merkel, Medien und Bessermenschen versucht haben, Analphabeten als unbedingt notwendig für unser schönes, hochentwickeltes Land zu erklären.	NOT	NONE
hasoc_de_178	So, es geht los. Im Wahllokal das vermutete hier erwartete grüne Ergebnis etwas korrigieren. 😊  #Gehtwählen   #Europawahl2019   #EuropeanElections2019 https://t.co/IR8RL0XQse	NOT	NONE
hasoc_de_179	Ich mag Wahlempfehlungen nicht, da hier aber alles in eine bestimmte Richtung geht, mal ein Korrektiv:  #GehtWählen für eine bessere Zukunft, geht wählen gegen linksgrün. 😊	NOT	NONE
hasoc_de_180	Ob die 70 Youtuber, die 'Wahlempfehlungen' zu links/ grün geben linke Aktivisten sind ist fast egal, da ihre  'Fans' eh nur 11-14-jährig sind und nicht wählen dürfen. Und wenn sie 30 Jahre sind, konservativ wählen werden, wenn sie bis dahin nicht total abgestiegen sind  #gehwählen	NOT	NONE
